,recall@5,recall@10,ndcg@5,ndcg@10
1,0.8447342995169083,0.846473429951691,0.8596595195892544,0.8598593366588435
2,0.998743961352657,1.0,0.8992245224258403,0.9334839906693315
3,0.99768115942029,0.9995169082125603,0.8890780415313098,0.9254099548797656
4,0.9956521739130435,0.9989371980676329,0.8821818946614479,0.9215073068999899
5,0.9933333333333334,0.9972946859903382,0.8814487229895915,0.9187748114791828
